Requested ordering: INCIDENCE_DEGREE
Coloring distance: DISTANCE_ONE
Input graph: data\raw\matrices\bcsstk15.mtx

 Coloring | INCIDENCE_DEGREE Ordering | data\raw\matrices\bcsstk15.mtx
Vertex 2295 -> Color 8
Vertex 2296 -> Color 2
Vertex 2297 -> Color 10
Vertex 2298 -> Color 3
Vertex 2299 -> Color 12
Vertex 2300 -> Color 7
Vertex 2301 -> Color 8
Vertex 2302 -> Color 1
Vertex 2303 -> Color 2
Vertex 2304 -> Color 11
Vertex 2305 -> Color 2
Vertex 2306 -> Color 4
Vertex 2307 -> Color 5
Vertex 2308 -> Color 3
Vertex 2309 -> Color 12
Vertex 2310 -> Color 0
Vertex 2311 -> Color 7
Vertex 2312 -> Color 6
Vertex 2313 -> Color 3
Vertex 2314 -> Color 4
Vertex 2315 -> Color 11
Vertex 2316 -> Color 6
Vertex 2317 -> Color 1
Vertex 2318 -> Color 8
Vertex 2319 -> Color 7
Vertex 2320 -> Color 2
Vertex 2321 -> Color 1
Vertex 2322 -> Color 1
Vertex 2323 -> Color 6
Vertex 2324 -> Color 7
Vertex 2325 -> Color 5
Vertex 2326 -> Color 2
Vertex 2327 -> Color 1
Vertex 2328 -> Color 10
Vertex 2329 -> Color 0
Vertex 2330 -> Color 13
Vertex 2331 -> Color 9
Vertex 2332 -> Color 3
Vertex 2333 -> Color 0
Vertex 2334 -> Color 8
Vertex 2335 -> Color 2
Vertex 2336 -> Color 6
Vertex 2337 -> Color 4
Vertex 2338 -> Color 3
Vertex 2339 -> Color 11
Vertex 2340 -> Color 1
Vertex 2341 -> Color 6
Vertex 2342 -> Color 7
Vertex 2343 -> Color 5
Vertex 2344 -> Color 2
Vertex 2345 -> Color 1
Vertex 2346 -> Color 3
Vertex 2347 -> Color 6
Vertex 2348 -> Color 13
Vertex 2349 -> Color 10
Vertex 2350 -> Color 2
Vertex 2351 -> Color 6
Vertex 2352 -> Color 2
Vertex 2353 -> Color 8
Vertex 2354 -> Color 1
Vertex 2355 -> Color 7
Vertex 2356 -> Color 4
Vertex 2357 -> Color 0
Vertex 2358 -> Color 9
Vertex 2359 -> Color 4
Vertex 2360 -> Color 13
Vertex 2361 -> Color 5
Vertex 2362 -> Color 0
Vertex 2363 -> Color 6
Vertex 2364 -> Color 6
Vertex 2365 -> Color 2
Vertex 2366 -> Color 3
Vertex 2367 -> Color 0
Vertex 2368 -> Color 5
Vertex 2369 -> Color 4
Vertex 2370 -> Color 2
Vertex 2371 -> Color 1
Vertex 2372 -> Color 11
Vertex 2373 -> Color 9
Vertex 2374 -> Color 7
Vertex 2375 -> Color 12
Vertex 2376 -> Color 11
Vertex 2377 -> Color 5
Vertex 2378 -> Color 6
Vertex 2379 -> Color 1
Vertex 2380 -> Color 7
Vertex 2381 -> Color 3
Vertex 2382 -> Color 8
Vertex 2383 -> Color 6
Vertex 2384 -> Color 10
Vertex 2385 -> Color 4
Vertex 2386 -> Color 0
Vertex 2387 -> Color 5
Vertex 2388 -> Color 6
Vertex 2389 -> Color 4
Vertex 2390 -> Color 3
Vertex 2391 -> Color 0
Vertex 2392 -> Color 10
Vertex 2393 -> Color 4
Vertex 2394 -> Color 2
Vertex 2395 -> Color 1
Vertex 2396 -> Color 13
Vertex 2397 -> Color 11
Vertex 2398 -> Color 9
Vertex 2399 -> Color 8
Vertex 2400 -> Color 5
Vertex 2401 -> Color 7
Vertex 2402 -> Color 12
Vertex 2403 -> Color 10
Vertex 2404 -> Color 0
Vertex 2405 -> Color 14
Vertex 2406 -> Color 3
Vertex 2407 -> Color 2
Vertex 2408 -> Color 4
Vertex 2409 -> Color 1
Vertex 2410 -> Color 8
Vertex 2411 -> Color 2
Vertex 2412 -> Color 7
Vertex 2413 -> Color 1
Vertex 2414 -> Color 5
Vertex 2415 -> Color 4
Vertex 2416 -> Color 0
Vertex 2417 -> Color 8
Vertex 2418 -> Color 7
Vertex 2419 -> Color 6
Vertex 2420 -> Color 6
Vertex 2421 -> Color 5
Vertex 2422 -> Color 3
Vertex 2423 -> Color 1
Vertex 2424 -> Color 4
Vertex 2425 -> Color 8
Vertex 2426 -> Color 1
Vertex 2427 -> Color 7
Vertex 2428 -> Color 8
Vertex 2429 -> Color 0
Vertex 2430 -> Color 6
Vertex 2431 -> Color 3
Vertex 2432 -> Color 10
Vertex 2433 -> Color 2
Vertex 2434 -> Color 9
Vertex 2435 -> Color 1
Vertex 2436 -> Color 7
Vertex 2437 -> Color 6
Vertex 2438 -> Color 0
Vertex 2439 -> Color 5
Vertex 2440 -> Color 8
Vertex 2441 -> Color 4
Vertex 2442 -> Color 5
Vertex 2443 -> Color 3
Vertex 2444 -> Color 6
Vertex 2445 -> Color 2
Vertex 2446 -> Color 6
Vertex 2447 -> Color 1
Vertex 2448 -> Color 9
Vertex 2449 -> Color 11
Vertex 2450 -> Color 1
Vertex 2451 -> Color 10
Vertex 2452 -> Color 3
Vertex 2453 -> Color 0
Vertex 2454 -> Color 5
Vertex 2455 -> Color 3
Vertex 2456 -> Color 0
Vertex 2457 -> Color 2
Vertex 2458 -> Color 6
Vertex 2459 -> Color 1
Vertex 2460 -> Color 4
Vertex 2461 -> Color 11
Vertex 2462 -> Color 1
Vertex 2463 -> Color 10
Vertex 2464 -> Color 5
Vertex 2465 -> Color 9
Vertex 2466 -> Color 6
Vertex 2467 -> Color 3
Vertex 2468 -> Color 0
Vertex 2469 -> Color 2
Vertex 2470 -> Color 3
Vertex 2471 -> Color 1
Vertex 2472 -> Color 3
Vertex 2473 -> Color 9
Vertex 2474 -> Color 1
Vertex 2475 -> Color 8
Vertex 2476 -> Color 6
Vertex 2477 -> Color 7
Vertex 2478 -> Color 6
Vertex 2479 -> Color 3
Vertex 2480 -> Color 4
Vertex 2481 -> Color 2
Vertex 2482 -> Color 0
Vertex 2483 -> Color 1
Vertex 2484 -> Color 3
Vertex 2485 -> Color 0
Vertex 2486 -> Color 4
Vertex 2487 -> Color 5
Vertex 2488 -> Color 1
Vertex 2489 -> Color 2
Vertex 2490 -> Color 4
Vertex 2491 -> Color 3
Vertex 2492 -> Color 3
Vertex 2493 -> Color 2
Vertex 2494 -> Color 0
Vertex 2495 -> Color 1
Vertex 2496 -> Color 3
Vertex 2497 -> Color 11
Vertex 2498 -> Color 13
Vertex 2499 -> Color 1
Vertex 2500 -> Color 8
Vertex 2501 -> Color 15
Vertex 2502 -> Color 7
Vertex 2503 -> Color 13
Vertex 2504 -> Color 10
Vertex 2505 -> Color 9
Vertex 2506 -> Color 11
Vertex 2507 -> Color 14
Vertex 2508 -> Color 2
Vertex 2509 -> Color 1
Vertex 2510 -> Color 6
Vertex 2511 -> Color 5
Vertex 2512 -> Color 4
Vertex 2513 -> Color 8
Vertex 2514 -> Color 3
Vertex 2515 -> Color 4
Vertex 2516 -> Color 11
Vertex 2517 -> Color 9
Vertex 2518 -> Color 1
Vertex 2519 -> Color 12
Vertex 2520 -> Color 5
Vertex 2521 -> Color 0
Vertex 2522 -> Color 10
Vertex 2523 -> Color 8
Vertex 2524 -> Color 2
Vertex 2525 -> Color 6
Vertex 2526 -> Color 10
Vertex 2527 -> Color 5
Vertex 2528 -> Color 11
Vertex 2529 -> Color 8
Vertex 2530 -> Color 7
Vertex 2531 -> Color 1
Vertex 2532 -> Color 4
Vertex 2533 -> Color 9
Vertex 2534 -> Color 12
Vertex 2535 -> Color 6
Vertex 2536 -> Color 3
Vertex 2537 -> Color 2
Vertex 2538 -> Color 5
Vertex 2539 -> Color 3
Vertex 2540 -> Color 9
Vertex 2541 -> Color 7
Vertex 2542 -> Color 1
Vertex 2543 -> Color 5
Vertex 2544 -> Color 3
Vertex 2545 -> Color 4
Vertex 2546 -> Color 7
Vertex 2547 -> Color 5
Vertex 2548 -> Color 1
Vertex 2549 -> Color 3
Vertex 2550 -> Color 2
Vertex 2551 -> Color 8
Vertex 2552 -> Color 12
Vertex 2553 -> Color 11
Vertex 2554 -> Color 6
Vertex 2555 -> Color 2
Vertex 2556 -> Color 3
Vertex 2557 -> Color 11
Vertex 2558 -> Color 4
Vertex 2559 -> Color 10
Vertex 2560 -> Color 1
Vertex 2561 -> Color 9
Vertex 2562 -> Color 8
Vertex 2563 -> Color 6
Vertex 2564 -> Color 6
Vertex 2565 -> Color 1
Vertex 2566 -> Color 1
Vertex 2567 -> Color 10
Vertex 2568 -> Color 6
Vertex 2569 -> Color 0
Vertex 2570 -> Color 6
Vertex 2571 -> Color 5
Vertex 2572 -> Color 5
Vertex 2573 -> Color 3
Vertex 2574 -> Color 0
Vertex 2575 -> Color 7
Vertex 2576 -> Color 2
Vertex 2577 -> Color 3
Vertex 2578 -> Color 2
Vertex 2579 -> Color 4
Vertex 2580 -> Color 7
Vertex 2581 -> Color 7
Vertex 2582 -> Color 3
Vertex 2583 -> Color 0
Vertex 2584 -> Color 2
Vertex 2585 -> Color 4
Vertex 2586 -> Color 2
Vertex 2587 -> Color 8
Vertex 2588 -> Color 1
Vertex 2589 -> Color 7
Vertex 2590 -> Color 0
Vertex 2591 -> Color 0
Vertex 2592 -> Color 5
Vertex 2593 -> Color 5
Vertex 2594 -> Color 3
Vertex 2595 -> Color 2
Vertex 2596 -> Color 6
Vertex 2597 -> Color 0
Vertex 2598 -> Color 5
Vertex 2599 -> Color 9
Vertex 2600 -> Color 4
Vertex 2601 -> Color 11
Vertex 2602 -> Color 1
Vertex 2603 -> Color 10
Vertex 2604 -> Color 2
Vertex 2605 -> Color 13
Vertex 2606 -> Color 11
Vertex 2607 -> Color 1
Vertex 2608 -> Color 3
Vertex 2609 -> Color 4
Vertex 2610 -> Color 7
Vertex 2611 -> Color 3
Vertex 2612 -> Color 9
Vertex 2613 -> Color 6
Vertex 2614 -> Color 0
Vertex 2615 -> Color 3
Vertex 2616 -> Color 1
Vertex 2617 -> Color 9
Vertex 2618 -> Color 4
Vertex 2619 -> Color 5
Vertex 2620 -> Color 0
Vertex 2621 -> Color 0
Vertex 2622 -> Color 5
Vertex 2623 -> Color 0
Vertex 2624 -> Color 11
Vertex 2625 -> Color 10
Vertex 2626 -> Color 1
Vertex 2627 -> Color 8
Vertex 2628 -> Color 5
Vertex 2629 -> Color 10
Vertex 2630 -> Color 9
Vertex 2631 -> Color 1
Vertex 2632 -> Color 8
Vertex 2633 -> Color 6
Vertex 2634 -> Color 7
Vertex 2635 -> Color 3
Vertex 2636 -> Color 12
Vertex 2637 -> Color 6
Vertex 2638 -> Color 0
Vertex 2639 -> Color 3
Vertex 2640 -> Color 3
Vertex 2641 -> Color 9
Vertex 2642 -> Color 12
Vertex 2643 -> Color 11
Vertex 2644 -> Color 0
Vertex 2645 -> Color 4
Vertex 2646 -> Color 8
Vertex 2647 -> Color 5
Vertex 2648 -> Color 10
Vertex 2649 -> Color 4
Vertex 2650 -> Color 1
Vertex 2651 -> Color 5
Vertex 2652 -> Color 5
Vertex 2653 -> Color 0
Vertex 2654 -> Color 10
Vertex 2655 -> Color 8
Vertex 2656 -> Color 1
Vertex 2657 -> Color 5
Vertex 2658 -> Color 3
Vertex 2659 -> Color 9
Vertex 2660 -> Color 12
Vertex 2661 -> Color 11
Vertex 2662 -> Color 0
Vertex 2663 -> Color 9
Vertex 2664 -> Color 4
Vertex 2665 -> Color 9
Vertex 2666 -> Color 12
Vertex 2667 -> Color 3
Vertex 2668 -> Color 6
Vertex 2669 -> Color 9
Vertex 2670 -> Color 5
Vertex 2671 -> Color 4
Vertex 2672 -> Color 0
Vertex 2673 -> Color 3
Vertex 2674 -> Color 0
Vertex 2675 -> Color 2
Vertex 2676 -> Color 3
Vertex 2677 -> Color 11
Vertex 2678 -> Color 13
Vertex 2679 -> Color 7
Vertex 2680 -> Color 1
Vertex 2681 -> Color 10
Vertex 2682 -> Color 3
Vertex 2683 -> Color 5
Vertex 2684 -> Color 6
Vertex 2685 -> Color 1
Vertex 2686 -> Color 1
Vertex 2687 -> Color 8
Vertex 2688 -> Color 6
Vertex 2689 -> Color 0
Vertex 2690 -> Color 6
Vertex 2691 -> Color 1
Vertex 2692 -> Color 5
Vertex 2693 -> Color 3
Vertex 2694 -> Color 0
Vertex 2695 -> Color 4
Vertex 2696 -> Color 2
Vertex 2697 -> Color 3
Vertex 2698 -> Color 2
Vertex 2699 -> Color 9
Vertex 2700 -> Color 3
Vertex 2701 -> Color 10
Vertex 2702 -> Color 5
Vertex 2703 -> Color 1
Vertex 2704 -> Color 1
Vertex 2705 -> Color 5
Vertex 2706 -> Color 0
Vertex 2707 -> Color 4
Vertex 2708 -> Color 2
Vertex 2709 -> Color 3
Vertex 2710 -> Color 4
Vertex 2711 -> Color 7
Vertex 2712 -> Color 7
Vertex 2713 -> Color 5
Vertex 2714 -> Color 3
Vertex 2715 -> Color 0
Vertex 2716 -> Color 2
Vertex 2717 -> Color 4
Vertex 2718 -> Color 2
Vertex 2719 -> Color 8
Vertex 2720 -> Color 8
Vertex 2721 -> Color 7
Vertex 2722 -> Color 11
Vertex 2723 -> Color 0
Vertex 2724 -> Color 3
Vertex 2725 -> Color 11
Vertex 2726 -> Color 2
Vertex 2727 -> Color 10
Vertex 2728 -> Color 1
Vertex 2729 -> Color 9
Vertex 2730 -> Color 8
Vertex 2731 -> Color 6
Vertex 2732 -> Color 0
Vertex 2733 -> Color 5
Vertex 2734 -> Color 0
Vertex 2735 -> Color 4
Vertex 2736 -> Color 3
Vertex 2737 -> Color 11
Vertex 2738 -> Color 1
Vertex 2739 -> Color 10
Vertex 2740 -> Color 6
Vertex 2741 -> Color 9
Vertex 2742 -> Color 2
Vertex 2743 -> Color 9
Vertex 2744 -> Color 3
Vertex 2745 -> Color 8
Vertex 2746 -> Color 1
Vertex 2747 -> Color 7
Vertex 2748 -> Color 8
Vertex 2749 -> Color 6
Vertex 2750 -> Color 6
Vertex 2751 -> Color 5
Vertex 2752 -> Color 0
Vertex 2753 -> Color 4
Vertex 2754 -> Color 2
Vertex 2755 -> Color 8
Vertex 2756 -> Color 3
Vertex 2757 -> Color 7
Vertex 2758 -> Color 1
Vertex 2759 -> Color 0
Vertex 2760 -> Color 5
Vertex 2761 -> Color 6
Vertex 2762 -> Color 8
Vertex 2763 -> Color 5
Vertex 2764 -> Color 4
Vertex 2765 -> Color 4
Vertex 2766 -> Color 2
Vertex 2767 -> Color 8
Vertex 2768 -> Color 9
Vertex 2769 -> Color 7
Vertex 2770 -> Color 1
Vertex 2771 -> Color 0
Vertex 2772 -> Color 9
Vertex 2773 -> Color 11
Vertex 2774 -> Color 2
Vertex 2775 -> Color 10
Vertex 2776 -> Color 1
Vertex 2777 -> Color 0
Vertex 2778 -> Color 7
Vertex 2779 -> Color 6
Vertex 2780 -> Color 0
Vertex 2781 -> Color 5
Vertex 2782 -> Color 3
Vertex 2783 -> Color 4
Vertex 2784 -> Color 4
Vertex 2785 -> Color 8
Vertex 2786 -> Color 1
Vertex 2787 -> Color 6
Vertex 2788 -> Color 7
Vertex 2789 -> Color 12
Vertex 2790 -> Color 8
Vertex 2791 -> Color 10
Vertex 2792 -> Color 9
Vertex 2793 -> Color 5
Vertex 2794 -> Color 3
Vertex 2795 -> Color 2
Vertex 2796 -> Color 1
Vertex 2797 -> Color 12
Vertex 2798 -> Color 0
Vertex 2799 -> Color 8
Vertex 2800 -> Color 2
Vertex 2801 -> Color 6
Vertex 2802 -> Color 2
Vertex 2803 -> Color 5
Vertex 2804 -> Color 6
Vertex 2805 -> Color 3
Vertex 2806 -> Color 5
Vertex 2807 -> Color 0
Vertex 2808 -> Color 7
Vertex 2809 -> Color 10
Vertex 2810 -> Color 12
Vertex 2811 -> Color 3
Vertex 2812 -> Color 0
Vertex 2813 -> Color 7
Vertex 2814 -> Color 2
Vertex 2815 -> Color 1
Vertex 2816 -> Color 9
Vertex 2817 -> Color 6
Vertex 2818 -> Color 4
Vertex 2819 -> Color 2
Vertex 2820 -> Color 3
Vertex 2821 -> Color 0
Vertex 2822 -> Color 13
Vertex 2823 -> Color 2
Vertex 2824 -> Color 1
Vertex 2825 -> Color 7
Vertex 2826 -> Color 1
Vertex 2827 -> Color 2
Vertex 2828 -> Color 9
Vertex 2829 -> Color 4
Vertex 2830 -> Color 0
Vertex 2831 -> Color 2
Vertex 2832 -> Color 8
Vertex 2833 -> Color 0
Vertex 2834 -> Color 14
Vertex 2835 -> Color 13
Vertex 2836 -> Color 10
Vertex 2837 -> Color 5
Vertex 2838 -> Color 7
Vertex 2839 -> Color 0
Vertex 2840 -> Color 12
Vertex 2841 -> Color 10
Vertex 2842 -> Color 11
Vertex 2843 -> Color 3
Vertex 2844 -> Color 6
Vertex 2845 -> Color 10
Vertex 2846 -> Color 4
Vertex 2847 -> Color 2
Vertex 2848 -> Color 0
Vertex 2849 -> Color 6
Vertex 2850 -> Color 5
Vertex 2851 -> Color 6
Vertex 2852 -> Color 8
Vertex 2853 -> Color 2
Vertex 2854 -> Color 0
Vertex 2855 -> Color 6
Vertex 2856 -> Color 7
Vertex 2857 -> Color 0
Vertex 2858 -> Color 14
Vertex 2859 -> Color 13
Vertex 2860 -> Color 10
Vertex 2861 -> Color 3
Vertex 2862 -> Color 6
Vertex 2863 -> Color 6
Vertex 2864 -> Color 8
Vertex 2865 -> Color 5
Vertex 2866 -> Color 3
Vertex 2867 -> Color 1
Vertex 2868 -> Color 4
Vertex 2869 -> Color 12
Vertex 2870 -> Color 1
Vertex 2871 -> Color 11
Vertex 2872 -> Color 1
Vertex 2873 -> Color 9
Vertex 2874 -> Color 8
Vertex 2875 -> Color 6
Vertex 2876 -> Color 5
Vertex 2877 -> Color 2
Vertex 2878 -> Color 5
Vertex 2879 -> Color 0
Vertex 2880 -> Color 0
Vertex 2881 -> Color 4
Vertex 2882 -> Color 13
Vertex 2883 -> Color 3
Vertex 2884 -> Color 7
Vertex 2885 -> Color 2
Vertex 2886 -> Color 10
Vertex 2887 -> Color 8
Vertex 2888 -> Color 0
Vertex 2889 -> Color 10
Vertex 2890 -> Color 0
Vertex 2891 -> Color 7
Vertex 2892 -> Color 1
Vertex 2893 -> Color 2
Vertex 2894 -> Color 12
Vertex 2895 -> Color 8
Vertex 2896 -> Color 5
Vertex 2897 -> Color 1
Vertex 2898 -> Color 6
Vertex 2899 -> Color 11
Vertex 2900 -> Color 8
Vertex 2901 -> Color 2
Vertex 2902 -> Color 1
Vertex 2903 -> Color 3
Vertex 2904 -> Color 4
Vertex 2905 -> Color 6
Vertex 2906 -> Color 7
Vertex 2907 -> Color 3
Vertex 2908 -> Color 2
Vertex 2909 -> Color 4
Vertex 2910 -> Color 0
Vertex 2911 -> Color 8
Vertex 2912 -> Color 10
Vertex 2913 -> Color 7
Vertex 2914 -> Color 2
Vertex 2915 -> Color 4
Vertex 2916 -> Color 10
Vertex 2917 -> Color 1
Vertex 2918 -> Color 9
Vertex 2919 -> Color 5
Vertex 2920 -> Color 8
Vertex 2921 -> Color 1
Vertex 2922 -> Color 1
Vertex 2923 -> Color 2
Vertex 2924 -> Color 6
Vertex 2925 -> Color 3
Vertex 2926 -> Color 5
Vertex 2927 -> Color 1
Vertex 2928 -> Color 4
Vertex 2929 -> Color 0
Vertex 2930 -> Color 14
Vertex 2931 -> Color 13
Vertex 2932 -> Color 2
Vertex 2933 -> Color 0
Vertex 2934 -> Color 8
Vertex 2935 -> Color 4
Vertex 2936 -> Color 9
Vertex 2937 -> Color 7
Vertex 2938 -> Color 2
Vertex 2939 -> Color 4
Vertex 2940 -> Color 1
Vertex 2941 -> Color 2
Vertex 2942 -> Color 6
Vertex 2943 -> Color 3
Vertex 2944 -> Color 5
Vertex 2945 -> Color 1
Vertex 2946 -> Color 10
Vertex 2947 -> Color 6
Vertex 2948 -> Color 0
Vertex 2949 -> Color 5
Vertex 2950 -> Color 9
Vertex 2951 -> Color 4
Vertex 2952 -> Color 4
Vertex 2953 -> Color 8
Vertex 2954 -> Color 1
Vertex 2955 -> Color 7
Vertex 2956 -> Color 0
Vertex 2957 -> Color 0
Vertex 2958 -> Color 5
Vertex 2959 -> Color 6
Vertex 2960 -> Color 10
Vertex 2961 -> Color 2
Vertex 2962 -> Color 8
Vertex 2963 -> Color 4
Vertex 2964 -> Color 11
Vertex 2965 -> Color 1
Vertex 2966 -> Color 4
Vertex 2967 -> Color 8
Vertex 2968 -> Color 7
Vertex 2969 -> Color 9
Vertex 2970 -> Color 1
Vertex 2971 -> Color 12
Vertex 2972 -> Color 4
Vertex 2973 -> Color 11
Vertex 2974 -> Color 4
Vertex 2975 -> Color 7
Vertex 2976 -> Color 9
Vertex 2977 -> Color 13
Vertex 2978 -> Color 8
Vertex 2979 -> Color 2
Vertex 2980 -> Color 3
Vertex 2981 -> Color 0
Vertex 2982 -> Color 5
Vertex 2983 -> Color 3
Vertex 2984 -> Color 4
Vertex 2985 -> Color 2
Vertex 2986 -> Color 0
Vertex 2987 -> Color 1
Vertex 2988 -> Color 5
Vertex 2989 -> Color 3
Vertex 2990 -> Color 6
Vertex 2991 -> Color 2
Vertex 2992 -> Color 3
Vertex 2993 -> Color 1
Vertex 2994 -> Color 4
Vertex 2995 -> Color 11
Vertex 2996 -> Color 1
Vertex 2997 -> Color 10
Vertex 2998 -> Color 5
Vertex 2999 -> Color 0
Vertex 3000 -> Color 10
Vertex 3001 -> Color 6
Vertex 3002 -> Color 0
Vertex 3003 -> Color 5
Vertex 3004 -> Color 3
Vertex 3005 -> Color 4
Vertex 3006 -> Color 5
Vertex 3007 -> Color 3
Vertex 3008 -> Color 0
Vertex 3009 -> Color 2
Vertex 3010 -> Color 3
Vertex 3011 -> Color 1
Vertex 3012 -> Color 4
Vertex 3013 -> Color 11
Vertex 3014 -> Color 1
Vertex 3015 -> Color 10
Vertex 3016 -> Color 5
Vertex 3017 -> Color 9
Vertex 3018 -> Color 0
Vertex 3019 -> Color 3
Vertex 3020 -> Color 6
Vertex 3021 -> Color 2
Vertex 3022 -> Color 3
Vertex 3023 -> Color 1
Vertex 3024 -> Color 5
Vertex 3025 -> Color 3
Vertex 3026 -> Color 6
Vertex 3027 -> Color 2
Vertex 3028 -> Color 0
Vertex 3029 -> Color 1
Vertex 3030 -> Color 4
Vertex 3031 -> Color 11
Vertex 3032 -> Color 8
Vertex 3033 -> Color 10
Vertex 3034 -> Color 3
Vertex 3035 -> Color 9
Vertex 3036 -> Color 3
Vertex 3037 -> Color 9
Vertex 3038 -> Color 1
Vertex 3039 -> Color 8
Vertex 3040 -> Color 4
Vertex 3041 -> Color 7
Vertex 3042 -> Color 5
Vertex 3043 -> Color 3
Vertex 3044 -> Color 6
Vertex 3045 -> Color 2
Vertex 3046 -> Color 0
Vertex 3047 -> Color 1
Vertex 3048 -> Color 2
Vertex 3049 -> Color 11
Vertex 3050 -> Color 5
Vertex 3051 -> Color 7
Vertex 3052 -> Color 0
Vertex 3053 -> Color 3
Vertex 3054 -> Color 7
Vertex 3055 -> Color 14
Vertex 3056 -> Color 6
Vertex 3057 -> Color 4
Vertex 3058 -> Color 1
Vertex 3059 -> Color 0
Vertex 3060 -> Color 4
Vertex 3061 -> Color 16
Vertex 3062 -> Color 12
Vertex 3063 -> Color 15
Vertex 3064 -> Color 0
Vertex 3065 -> Color 9
Vertex 3066 -> Color 8
Vertex 3067 -> Color 11
Vertex 3068 -> Color 7
Vertex 3069 -> Color 10
Vertex 3070 -> Color 1
Vertex 3071 -> Color 7
Vertex 3072 -> Color 3
Vertex 3073 -> Color 4
Vertex 3074 -> Color 9
Vertex 3075 -> Color 2
Vertex 3076 -> Color 0
Vertex 3077 -> Color 6
Vertex 3078 -> Color 2
Vertex 3079 -> Color 9
Vertex 3080 -> Color 3
Vertex 3081 -> Color 8
Vertex 3082 -> Color 11
Vertex 3083 -> Color 7
Vertex 3084 -> Color 3
Vertex 3085 -> Color 11
Vertex 3086 -> Color 7
Vertex 3087 -> Color 5
Vertex 3088 -> Color 1
Vertex 3089 -> Color 10
Vertex 3090 -> Color 12
Vertex 3091 -> Color 4
Vertex 3092 -> Color 10
Vertex 3093 -> Color 12
Vertex 3094 -> Color 6
Vertex 3095 -> Color 3
Vertex 3096 -> Color 5
Vertex 3097 -> Color 8
Vertex 3098 -> Color 8
Vertex 3099 -> Color 2
Vertex 3100 -> Color 0
Vertex 3101 -> Color 6
Vertex 3102 -> Color 7
Vertex 3103 -> Color 6
Vertex 3104 -> Color 3
Vertex 3105 -> Color 7
Vertex 3106 -> Color 5
Vertex 3107 -> Color 8
Vertex 3108 -> Color 11
Vertex 3109 -> Color 1
Vertex 3110 -> Color 7
Vertex 3111 -> Color 3
Vertex 3112 -> Color 4
Vertex 3113 -> Color 7
Vertex 3114 -> Color 3
Vertex 3115 -> Color 4
Vertex 3116 -> Color 8
Vertex 3117 -> Color 11
Vertex 3118 -> Color 1
Vertex 3119 -> Color 2
Vertex 3120 -> Color 3
Vertex 3121 -> Color 4
Vertex 3122 -> Color 5
Vertex 3123 -> Color 6
Vertex 3124 -> Color 1
Vertex 3125 -> Color 2
Vertex 3126 -> Color 11
Vertex 3127 -> Color 1
Vertex 3128 -> Color 9
Vertex 3129 -> Color 3
Vertex 3130 -> Color 5
Vertex 3131 -> Color 7
Vertex 3132 -> Color 8
Vertex 3133 -> Color 1
Vertex 3134 -> Color 9
Vertex 3135 -> Color 3
Vertex 3136 -> Color 4
Vertex 3137 -> Color 5
Vertex 3138 -> Color 3
Vertex 3139 -> Color 4
Vertex 3140 -> Color 7
Vertex 3141 -> Color 6
Vertex 3142 -> Color 1
Vertex 3143 -> Color 2
Vertex 3144 -> Color 3
Vertex 3145 -> Color 11
Vertex 3146 -> Color 2
Vertex 3147 -> Color 10
Vertex 3148 -> Color 1
Vertex 3149 -> Color 9
Vertex 3150 -> Color 2
Vertex 3151 -> Color 5
Vertex 3152 -> Color 3
Vertex 3153 -> Color 1
Vertex 3154 -> Color 3
Vertex 3155 -> Color 4
Vertex 3156 -> Color 6
Vertex 3157 -> Color 10
Vertex 3158 -> Color 0
Vertex 3159 -> Color 9
Vertex 3160 -> Color 0
Vertex 3161 -> Color 8
Vertex 3162 -> Color 8
Vertex 3163 -> Color 7
Vertex 3164 -> Color 6
Vertex 3165 -> Color 4
Vertex 3166 -> Color 0
Vertex 3167 -> Color 7
Vertex 3168 -> Color 1
Vertex 3169 -> Color 12
Vertex 3170 -> Color 4
Vertex 3171 -> Color 6
Vertex 3172 -> Color 0
Vertex 3173 -> Color 0
Vertex 3174 -> Color 3
Vertex 3175 -> Color 0
Vertex 3176 -> Color 11
Vertex 3177 -> Color 10
Vertex 3178 -> Color 1
Vertex 3179 -> Color 9
Vertex 3180 -> Color 3
Vertex 3181 -> Color 10
Vertex 3182 -> Color 12
Vertex 3183 -> Color 1
Vertex 3184 -> Color 11
Vertex 3185 -> Color 9
Vertex 3186 -> Color 5
Vertex 3187 -> Color 2
Vertex 3188 -> Color 6
Vertex 3189 -> Color 4
Vertex 3190 -> Color 0
Vertex 3191 -> Color 2
Vertex 3192 -> Color 6
Vertex 3193 -> Color 7
Vertex 3194 -> Color 8
Vertex 3195 -> Color 4
Vertex 3196 -> Color 0
Vertex 3197 -> Color 7
Vertex 3198 -> Color 9
Vertex 3199 -> Color 3
Vertex 3200 -> Color 11
Vertex 3201 -> Color 7
Vertex 3202 -> Color 1
Vertex 3203 -> Color 3
Vertex 3204 -> Color 3
Vertex 3205 -> Color 0
Vertex 3206 -> Color 12
Vertex 3207 -> Color 11
Vertex 3208 -> Color 1
Vertex 3209 -> Color 3
Vertex 3210 -> Color 6
Vertex 3211 -> Color 10
Vertex 3212 -> Color 8
Vertex 3213 -> Color 4
Vertex 3214 -> Color 0
Vertex 3215 -> Color 10
Vertex 3216 -> Color 8
Vertex 3217 -> Color 11
Vertex 3218 -> Color 1
Vertex 3219 -> Color 10
Vertex 3220 -> Color 5
